Time,E_EW (V/km),E_NS (V/km)
63740,0.21545283,-0.207272525
63750,0.267264388,-0.207177328
63760,0.325226619,-0.154237285
63770,0.310599946,-0.11513008
63780,0.295841669,-0.056768231
63790,0.273630697,-0.034138695
63800,0.221291192,0.014079814
63810,0.18482031,-0.024824975
63820,0.145014813,-0.004365896
63830,0.097492543,0.002376791
63840,0.064151584,0.021056407
63850,0.023028452,-0.020604486
63860,0.030259399,-0.075471076
63870,0.039265195,-0.053322934
63880,0.022010476,-0.030275573
63890,0.063923203,-0.019105208
63900,0.099053834,0.025853595
63910,0.060589249,0.002907985
63920,0.046294415,-0.002513967
63930,0.004133651,-0.076874498
63940,-0.030015741,-0.117558004
63950,-0.070785866,-0.080569957
63960,-0.08238953,-0.108272873
63970,-0.049979207,-0.138982436
63980,-0.045824742,-0.138402979
63990,-0.030496327,-0.175014014
64000,-0.018179811,-0.207070107
64010,0.00733729,-0.247084015
64020,-0.012205454,-0.277950731
64030,-0.031496072,-0.299800892
64040,-0.042214912,-0.278453551
64050,-0.030279405,-0.185255033
64060,-0.020481697,-0.214271796
64070,0.003483367,-0.194471801
64080,0.021452014,-0.169246532
64090,0.051413865,-0.117359637
64100,0.054755066,-0.039917674
64110,0.111716638,-0.004412316
64120,0.1781347,-0.00366291
64130,0.242029072,-0.021807733
64140,0.249110671,-0.090550252
64150,0.269802619,-0.102171361
64160,0.272166548,-0.100616364
64170,0.254251205,-0.063154406
64180,0.301294625,-0.052964421
64190,0.266793263,-0.012446139
64200,0.252171466,-0.075234708
64210,0.251034874,-0.092286299
64220,0.212764962,-0.054110983
64230,0.260248567,-0.025501059
64240,0.266319895,-0.047309372
64250,0.261786986,-0.028140676
64260,0.242421477,0.030908669
64270,0.247536037,0.054403576
64280,0.274627071,0.066234845
64290,0.237049079,0.018872618
64300,0.184947586,-0.018193089
64310,0.151725611,-0.095760012
64320,0.188677862,-0.13474198
64330,0.181751697,-0.193842602
64340,0.206359147,-0.259702804
64350,0.210110238,-0.325275985
64360,0.188737954,-0.315361666
64370,0.211580659,-0.322933475
64380,0.175461523,-0.337435098
64390,0.199670604,-0.368831954
64400,0.22630208,-0.356565333
64410,0.240948057,-0.364512444
64420,0.212165969,-0.377105988
64430,0.207854727,-0.444676452
64440,0.171870787,-0.422311502
64450,0.161604366,-0.37761837
64460,0.120610313,-0.29464573
64470,0.125507219,-0.27404387
64480,0.115676546,-0.250336104
64490,0.064999215,-0.210736953
64500,0.04548764,-0.162970848
64510,0.01676851,-0.090471507
64520,0.03099774,-0.017743599
64530,0.06373607,0.033027379
64540,0.026252133,0.049345264
64550,0.010537987,0.061447425
64560,-0.052877232,-0.002337761
64570,-0.066277709,0.006625863
64580,-0.030306802,0.027326736
64590,-0.005601087,-0.036799991
64600,-0.032026587,-0.068735303
64610,0.001636744,-0.101101903
64620,0.090368024,-0.125305566
64630,0.15285622,-0.159878848
64640,0.171771585,-0.18604084
64650,0.163624981,-0.222592975
64660,0.197344985,-0.308310929
64670,0.189479432,-0.296498772
64680,0.14051718,-0.258489089
64690,0.164393072,-0.199214616
64700,0.191194344,-0.158527405
64710,0.129656198,-0.115679911
64720,0.098564024,-0.104075516
64730,0.123901723,-0.079897309
64740,0.144760124,-0.059113088
64750,0.15599545,-0.006632088
64760,0.20171627,0.034734262
64770,0.199026354,0.042634541
64780,0.210125128,0.028296598
64790,0.184652374,0.058425079
64800,0.162958763,0.010018031
64810,0.132358188,-0.032354975
64820,0.090935272,0.022288715
64830,0.100282498,0.03130004
64840,0.092781758,0.124458037
64850,0.082251379,0.124847906
64860,0.075309185,0.130717569
64870,0.069983828,0.124202632
64880,0.046438489,0.138346521
64890,0.065864317,0.114837228
64900,0.064748357,0.075833447
64910,0.097038213,0.051071172
64920,0.123649749,0.017630319
64930,0.158174255,-0.025983706
64940,0.164530392,-0.056655996
64950,0.146596867,-0.115068745
64960,0.172706769,-0.160175995
64970,0.139446391,-0.247470242
64980,0.108498379,-0.296046346
64990,0.130003128,-0.325748518
65000,0.111224765,-0.33099607
65010,0.110583902,-0.317085948
65020,0.13374342,-0.329634938
65030,0.112055603,-0.306631631
65040,0.129886703,-0.26910902
65050,0.129538693,-0.207713925
65060,0.124793952,-0.164887326
65070,0.141918459,-0.120230816
65080,0.117555942,-0.14554602
65090,0.095443549,-0.150755449
65100,0.025336371,-0.128239956
65110,0.009660744,-0.130166061
65120,0.02578499,-0.076911469
65130,0.054664639,-0.070895796
65140,0.111936204,-0.035849059
65150,0.075900994,0.014884711
65160,0.039596656,0.012125952
65170,0.01991763,0.025058005
65180,-0.012284951,0.078878697
65190,-0.017803193,0.082318569
65200,-0.019049617,0.04106502
65210,-0.00311607,0.032317974
65220,0.008505287,0.014102357
65230,-0.005198679,0.019043418
65240,-0.036734838,-0.011775135
65250,-0.04045046,-0.076191594
65260,-0.059364254,-0.102273902
65270,-0.018837889,-0.134400968
65280,-0.022988847,-0.179424795
65290,-0.054080739,-0.193229307
65300,-0.01828876,-0.200660133
65310,-0.043998079,-0.208714357
65320,0.004508157,-0.2355154
65330,0.010803759,-0.219264918
65340,0.024812309,-0.223577444
65350,0.077110805,-0.194399728
65360,0.097041513,-0.132091637
65370,0.125610787,-0.088876178
65380,0.130071986,-0.043625731
65390,0.207949746,-0.049026454
65400,0.195549586,-0.018931515
65410,0.194333155,-0.028606734
65420,0.240791394,-0.001942067
65430,0.258774509,0.004969103
65440,0.248875778,0.044885291
65450,0.223771626,0.040332718
65460,0.150295158,0.031903816
65470,0.135367469,0.030075558
65480,0.115306427,-0.027194764
65490,0.11661834,-0.052248126
65500,0.101083118,-0.062489901
65510,0.105813824,-0.070330347
65520,0.111918189,-0.056936637
65530,0.056732406,-0.065358583
65540,0.050522485,-0.094342475
65550,0.054074724,-0.076938114
65560,0.072688565,-0.059661511
65570,0.067133914,-0.031540133
65580,0.097559796,-0.030112422
65590,0.06568953,0.02503131
65600,0.053934824,0.013018681
65610,0.089991129,0.014406519
65620,0.156220281,0.021984598
65630,0.183403423,0.046526022
65640,0.177926196,0.027644594
65650,0.154703316,0.048357868
65660,0.139437548,0.050990438
65670,0.189285881,0.029923499
65680,0.172947208,0.034562603
65690,0.171058146,0.041953211
65700,0.137756721,0.046336103
65710,0.129788623,0.030446364
65720,0.11018569,0.05637626
65730,0.09367185,0.041706085
65740,0.083371287,0.044503021
65750,0.037605719,0.012981919
65760,0.020721072,0.0634235
65770,0.013091656,0.012987033
65780,-0.032767248,-0.017723978
65790,-0.069739109,-0.049525739
65800,-0.074743662,-0.054866407
65810,-0.05824156,-0.075090855
65820,-0.048229738,-0.054700651
65830,-0.083115692,-0.055546965
65840,-0.132186766,-0.080965651
65850,-0.166578103,-0.081067765
65860,-0.189951283,-0.097419075
65870,-0.226922971,-0.131855015
65880,-0.199176603,-0.195625605
65890,-0.194146221,-0.243081006
65900,-0.218545352,-0.254921891
65910,-0.25775221,-0.262620187
65920,-0.267832417,-0.233396584
65930,-0.234583589,-0.250174957
65940,-0.249364366,-0.251550742
65950,-0.2300853,-0.23057591
65960,-0.192762672,-0.293589232
65970,-0.168948883,-0.309579087
65980,-0.174489024,-0.273904822
65990,-0.104161937,-0.268279759
66000,-0.046380416,-0.290425896
66010,-0.050342714,-0.250368718
66020,-0.076278588,-0.216140787
66030,-0.053746586,-0.255202651
66040,-0.031184717,-0.231575876
66050,-0.055719799,-0.224524503
66060,-0.095406525,-0.225671562
66070,-0.140376836,-0.187360002
66080,-0.132595902,-0.214547469
66090,-0.121653363,-0.184515946
66100,-0.078934945,-0.172918989
66110,-0.046411569,-0.151301344
66120,-0.065498991,-0.133187926
66130,-0.025166207,-0.08310646
66140,-0.026369884,-0.063217016
66150,-0.034450027,-0.034071614
66160,0.039953961,-0.067300201
66170,0.023546794,-0.076675423
66180,-0.000574704,-0.056197261
66190,0.008122026,-0.039781352
66200,-0.00123849,-0.029042411
66210,-0.02942584,0.036750782
66220,-0.049021967,0.031529349
66230,-0.041361516,-0.038718587
66240,-0.014619871,-0.030014918
66250,-0.014929429,-0.011837064
66260,-0.018832185,-0.021342311
66270,0.01824452,-0.02985815
66280,0.048393928,-0.072269471
66290,0.085881585,-0.10471824
66300,0.114101798,-0.066399992
66310,0.094726298,-0.014485963
66320,0.097808064,-0.077505558
66330,0.067973038,-0.075388326
66340,0.101397706,-0.079925585
66350,0.076527269,-0.049964415
66360,0.088676906,-0.062886603
66370,0.086319526,-0.021039993
66380,0.061817472,-0.041154661
66390,0.04460341,-0.026321509
66400,0.054023703,-0.065481183
66410,0.043685189,-0.0428215
66420,0.013883765,-0.074562226
66430,-0.026672813,-0.048420612
66440,-0.055155528,-0.059104096
66450,-0.03529315,-0.074260472
66460,-0.056812278,-0.044000185
66470,-0.002621603,0.000422575
66480,0.024968901,-0.027407032
66490,0.09357071,-0.0349707
66500,0.108985646,0.004820471
66510,0.054294606,-0.021681216
66520,0.013878796,-0.010166983
66530,0.030229852,-0.013035984
66540,0.027425002,-0.01889027
66550,-0.037021426,0.036236002
66560,-0.067331856,0.04227809
66570,-0.082103252,0.07704886
66580,-0.09395186,0.050496853
66590,-0.065055618,0.043965862
66600,-0.061676803,0.008057959
66610,-0.027040603,-0.059081255
66620,-0.018157933,-0.067715007
66630,0.001974413,-0.085823017
66640,-0.038758059,-0.103359403
66650,0.002781762,-0.153869111
66660,-0.013839026,-0.136077155
66670,-0.055581097,-0.154549405
66680,-0.102010822,-0.176801145
66690,-0.076492414,-0.210482984
66700,-0.070988859,-0.217544467
66710,-0.035683656,-0.239748247
66720,-0.064921252,-0.221593899
66730,-0.094227749,-0.147944119
66740,-0.033960192,-0.133855816
66750,-0.003360482,-0.153200587
66760,0.028958496,-0.147518475
66770,0.015537848,-0.101362085
66780,0.020797179,-0.086010569
66790,-0.027724476,-0.099677327
66800,-0.029066554,-0.109652976
66810,-0.021371004,-0.114400327
66820,-0.018299169,-0.097879669
66830,-0.016638954,-0.026645198
66840,-0.034858664,-0.030417157
66850,0.008248379,-0.023818249
66860,0.026228335,-0.031884085
66870,0.032558446,-0.039270849
66880,-0.000384852,-0.003708418
66890,0.03128212,-0.012592585
66900,0.043321421,-0.005599652
66910,0.026907075,0.023699887
66920,0.014928869,-0.03123444
66930,0.027949126,-0.001015278
66940,0.078020035,-0.0235503
66950,0.0385365,-0.049502202
66960,0.05821142,-0.005788888
66970,-0.012274357,0.011887005
66980,-0.035541137,0.017884375
66990,-0.002221963,0.042414384
67000,0.041710058,0.081432144
67010,0.031852491,0.109713917
67020,0.057405024,0.090222277
67030,0.101151333,0.09327235
67040,0.073607631,0.101645768
67050,0.06670743,0.107822031
67060,0.04973448,0.055360424
67070,0.05510469,0.052699312
67080,0.043372183,0.040775727
67090,0.032270041,0.028668035
67100,-0.012376861,0.04071746
67110,-0.047110719,0.070397535
67120,-0.029975231,0.033759348
67130,-0.052882074,0.039319531
67140,0.000392451,0.013084214
67150,0.008264502,0.027175823
67160,0.00360334,0.02416781
67170,-0.016957191,0.055784455
67180,-0.032891035,0.063459841
