Time,E_EW (V/km),E_NS (V/km)
5450,-0.113441979,-0.036276133
5460,-0.028834757,-0.073261662
5470,0.060548025,-0.033007428
5480,0.0829537,0.021386283
5490,0.043104591,0.068114534
5500,0.046267193,0.069804482
5510,0.048138943,0.102238151
5520,0.026590907,0.107983261
5530,-0.004866577,0.090934499
5540,-0.024301597,0.085941206
5550,-0.051927204,0.039208998
5560,-0.01311827,0.049515705
5570,0.015919565,-0.033648309
5580,0.037525416,-0.028369903
5590,0.071169858,-0.033440084
5600,0.096929524,-0.056470244
5610,0.132319258,-0.061768347
5620,0.11930568,-0.058267564
5630,0.112587316,0.001392665
5640,0.090177762,-0.051984698
5650,0.039112479,-0.010829137
5660,0.020919196,0.080495358
5670,-0.003550253,0.060517549
5680,0.029625991,0.010835152
5690,0.041543586,-0.013617475
5700,0.049831462,-0.067357842
5710,0.068673986,-0.085244337
5720,0.088757267,-0.057552258
5730,0.079518373,-0.060385612
5740,0.111725869,-0.045292292
5750,0.099898933,-0.031893814
5760,0.091406479,0.016100795
5770,0.083928241,0.012137976
5780,0.078949085,0.019652985
5790,0.082402462,-0.022768971
5800,0.080076642,-0.022888796
5810,0.07780062,0.00232679
5820,0.10027419,0.001998697
5830,0.112744539,-0.019210133
5840,0.107700784,0.000516836
5850,0.080397019,0.036851118
5860,0.095659625,0.049713362
5870,0.042202609,0.009293115
5880,0.065945918,0.001081537
5890,0.024581055,0.025337477
5900,0.01902536,-0.003146917
5910,-0.00023481,0.017165036
5920,-0.030096508,-0.00731088
5930,-0.033646059,-0.008710943
5940,-0.039894689,0.036644046
5950,-0.023677197,0.029960313
5960,-0.028337836,0.000355979
5970,-9.93E-04,-0.024853739
5980,-0.013110677,0.005744023
5990,0.006940968,0.008977905
6000,-0.008582876,0.040131408
6010,-0.02539178,0.054784139
6020,1.92E-04,0.055599149
6030,-0.036715553,0.039053935
6040,-0.006939556,0.044462036
6050,0.000684583,0.05195954
6060,0.033988852,0.062249204
6070,0.049946752,0.064311673
6080,0.069110972,0.065079973
6090,0.067047516,0.048958014
6100,0.046223317,0.036539543
6110,-0.002964396,0.070490408
6120,-0.020913787,0.075205623
6130,-0.034264493,0.020647739
6140,-0.0394799,-0.0091605
6150,-0.025320398,-0.000827859
6160,-0.032374471,0.006814322
6170,-0.023611137,0.00970281
6180,-0.015150579,0.034220381
6190,0.024130689,0.02983152
6200,0.042786546,0.039964639
6210,0.045985218,0.050322742
6220,0.03097715,0.062357213
6230,0.019935742,0.065514319
6240,0.031780335,0.03198495
6250,-0.010161596,0.041010692
6260,0.00684746,0.036378734
6270,0.027847292,0.064209489
6280,0.003805423,0.035552094
6290,5.06E-04,0.007925343
6300,-0.038186213,0.045088757
6310,-0.029313155,0.024159476
6320,-0.033821608,0.017691437
6330,-0.041920566,0.018322081
6340,-0.029637011,0.035304626
6350,-0.043056534,0.031021275
6360,-0.009843675,0.024776382
6370,0.030768723,0.044904329
6380,0.021485904,0.055557306
6390,-0.007285939,0.0256109
6400,0.032261073,0.05416659
6410,-0.013986208,0.088014557
6420,4.14617E-05,0.050220577
6430,0.027339903,0.069936686
6440,0.019907342,0.058714169
6450,-0.01186708,0.061856756
6460,-0.011030421,0.033264954
6470,-0.005892708,0.067439579
6480,-0.021416589,0.058822134
6490,-0.034357858,0.062121355
6500,-0.048045697,0.033821569
6510,-0.052397791,0.044867279
6520,-0.019804509,0.041173998
6530,-0.029605156,0.05194114
6540,-0.025639818,0.085392534
6550,-0.019060619,0.051365377
6560,-0.033125705,0.05505462
6570,-0.050709268,0.048129248
6580,-0.038907821,0.03965179
6590,-0.045428091,0.05233546
6600,-0.036235338,0.068825465
6610,-0.062297324,0.091106674
6620,-0.050328165,0.072136356
6630,-0.059569762,0.095572106
6640,-0.065157931,0.054738899
6650,-0.067339505,0.064248818
6660,-0.092775822,0.074550448
6670,-0.089866897,0.078279149
6680,-0.049186601,0.045920114
6690,-0.037072896,0.055088612
6700,-0.016319301,0.032759179
6710,-0.016821829,0.011352807
6720,0.003434459,0.016140324
6730,-0.001910883,0.056176956
6740,0.008407199,0.03313044
6750,0.001935448,0.043574962
6760,-0.045724774,0.063674287
6770,4.42E-04,0.070147975
6780,-0.014067649,0.055800312
6790,-0.059122241,0.044625148
6800,-0.048163311,-2.31E-03
6810,-0.016624517,0.025496828
6820,-0.013597795,0.030881666
6830,-0.015288624,0.0273247
6840,-0.015343313,0.043109601
6850,0.008292693,0.020779152
6860,0.003905885,0.017824868
6870,-0.003053947,0.037459473
6880,-0.006006104,0.016688527
6890,-0.007492275,-0.008763469
6900,-0.008266034,-0.018828073
6910,-0.031993496,0.010317421
6920,-0.004046864,0.015705206
6930,-0.024840281,0.014395743
6940,-0.024040676,-0.003366987
6950,-0.018068282,7.33515E-05
6960,-0.01533156,-0.012046884
6970,-0.013727438,-0.006108299
6980,-0.047678258,-0.022691609
6990,-0.039741214,0.008608333
7000,-0.051422801,0.012952931
7010,-0.017777683,0.009956886
7020,-0.035296367,0.026581774
7030,-0.032447504,0.005117567
7040,-0.042607913,0.020483284
7050,-0.035314374,0.01977892
7060,-0.009961856,0.015254039
7070,-0.026938055,0.013183958
7080,-0.026294513,0.029475554
7090,-0.004002285,0.007593476
7100,-0.005174072,0.005089442
7110,0.014185407,-0.009823462
7120,-0.015346422,0.02954213
7130,-0.035989963,0.028152836
7140,-0.028540438,0.002146066
7150,0.019346995,0.019544866
7160,-0.008986123,0.019421282
7170,-0.050128353,-0.002383691
7180,-0.022649961,-0.000780944
7190,-0.031671744,0.021068623
7200,-0.027990419,0.001706911
7210,-0.021749619,6.00E-04
7220,0.016409083,0.04486345
7230,-0.006331686,0.037787445
7240,0.005001946,0.002154059
7250,0.002849203,0.024687958
7260,-0.019755311,0.000786821
7270,-0.018408245,-0.035405294
7280,0.003450984,-0.006133586
7290,0.001734877,-0.055284617
7300,0.02058205,0.015328306
7310,0.01392982,0.004979342
7320,-0.017737458,-0.000995202
7330,-0.016825418,0.001143355
7340,-0.02910249,-0.021297638
7350,-0.005934489,0.007367181
7360,-0.002921201,0.010315598
7370,-0.005316809,0.00654446
7380,-0.023539235,-0.035598298
7390,-0.002724765,-0.027815027
7400,-0.018378123,0.002308891
7410,-0.035308754,-0.013046553
7420,0.007742676,-0.011777233
7430,-0.026876192,-0.041794937
7440,-0.009558732,-0.032199424
7450,-0.004953193,-0.060504051
7460,-0.024369716,-0.028603227
7470,-0.021240208,-0.033264639
7480,0.019188239,-0.027076048
7490,0.014550991,-0.00173901
7500,0.028298747,0.022227026
7510,-0.003917134,-0.008746067
7520,-0.008666002,-0.029511835
7530,0.017454403,-0.021958018
7540,-0.009926372,-0.032255513
7550,-0.012247432,-0.065962581
7560,0.015206361,-0.032418096
7570,-0.028895407,-0.03665344
7580,-0.02714375,-0.012778668
7590,0.023655672,-0.04342875
7600,-0.003811026,-0.037469677
7610,0.013689826,-0.008649139
7620,0.029252095,-0.006673761
7630,0.019210408,0.008679566
7640,0.010754915,0.02816442
7650,-0.010907909,0.018051262
7660,-0.009726842,-0.032319138
7670,-0.005701205,-0.010793025
7680,-0.027515161,-0.021285565
7690,0.01881972,-0.018637653
7700,0.018165879,-0.013075787
7710,-0.008719931,-0.01037807
7720,0.025940951,-0.049585918
7730,0.004672118,-0.016779154
7740,0.015951776,-0.007860679
7750,0.013444263,-0.008744625
7760,0.031245277,-0.008325194
7770,0.000439482,-0.007782344
7780,-0.003747832,-0.030593372
7790,0.022565051,-0.025325314
7800,0.03603419,0.005822304
7810,0.042752767,-0.018547648
7820,0.030233092,-0.036403952
7830,0.02017697,-0.06231662
7840,0.038277559,-0.029548176
7850,0.006969916,-0.017999146
7860,0.002278142,-0.056859001
7870,0.004819929,-0.064033724
7880,0.00521234,-0.046023465
7890,-0.012399203,-0.074256642
7900,0.008417228,-0.035771063
7910,0.050866489,-0.023428045
7920,0.039129406,-0.022071292
7930,0.024761292,-0.020089703
7940,0.018000446,-0.059231194
7950,0.031605241,-0.031936568
7960,0.043040999,-0.021422888
7970,0.01472025,-0.020054365
7980,-0.008476174,0.004929649
7990,0.013282061,-0.039319537
8000,0.055563821,-0.054671855
8010,0.061030456,-0.058046262
8020,0.083607492,-0.044051531
8030,0.062653865,-0.033084002
8040,0.019736228,-0.009701152
8050,0.055373112,0.007894603
8060,0.065836252,0.001282536
8070,0.048712559,-0.022441143
8080,0.036364421,-0.038863877
8090,0.052941418,-0.03085558
8100,0.043846665,-0.046582306
8110,0.010148768,-0.037963907
8120,0.067705905,-0.028229367
8130,0.077012732,7.37735E-05
8140,0.096611197,-0.042486961
8150,0.07421835,-0.039406476
8160,0.071166231,-0.010832886
8170,0.056854894,-0.009241444
8180,0.068028507,-0.011681884
8190,0.07374445,0.011187547
8200,0.040627801,0.023967686
